RCPs,RegName,Var3_  1,Var3_  2,Var3_  3,Var3_  4,Var3_  5,Var3_  6,Var3_  7,Var3_  8,Var3_  9,Var3_ 10,Var3_ 11,Var3_ 12,Var3_ 13,Var3_ 14,Var3_ 15,Var3_ 16,Var3_ 17,Var3_ 18,Var3_ 19,Var3_ 20,Var3_ 21,Var3_ 22,Var3_ 23,Var3_ 24,Var3_ 25,Var3_ 26,Var3_ 27,Var3_ 28,Var3_ 29,Var3_ 30,Var3_ 31,Var3_ 32,Var3_ 33,Var3_ 34,Var3_ 35,Var3_ 36,Var3_ 37,Var3_ 38,Var3_ 39,Var3_ 40,Var3_ 41,Var3_ 42,Var3_ 43,Var3_ 44,Var3_ 45,Var3_ 46,Var3_ 47,Var3_ 48,Var3_ 49,Var3_ 50,Var3_ 51,Var3_ 52,Var3_ 53,Var3_ 54,Var3_ 55,Var3_ 56,Var3_ 57,Var3_ 58,Var3_ 59,Var3_ 60,Var3_ 61,Var3_ 62,Var3_ 63,Var3_ 64,Var3_ 65,Var3_ 66,Var3_ 67,Var3_ 68,Var3_ 69,Var3_ 70,Var3_ 71,Var3_ 72,Var3_ 73,Var3_ 74,Var3_ 75,Var3_ 76,Var3_ 77,Var3_ 78,Var3_ 79,Var3_ 80,Var3_ 81,Var3_ 82,Var3_ 83,Var3_ 84,Var3_ 85,Var3_ 86,Var3_ 87,Var3_ 88,Var3_ 89,Var3_ 90,Var3_ 91,Var3_ 92,Var3_ 93,Var3_ 94,Var3_ 95,Var3_ 96,Var3_ 97,Var3_ 98,Var3_ 99,Var3_100,Var3_101,Var3_102,Var3_103,Var3_104,Var3_105,Var3_106,Var3_107,Var3_108,Var3_109,Var3_110,Var3_111,Var3_112,Var3_113,Var3_114,Var3_115,Var3_116,Var3_117,Var3_118,Var3_119
RCP6.0,CHALK_RIVER_AECL,60,57,53,47,57,66,58,57,54,51,56,50,54,64,49,68,62,54,60,58,57,59,52,57,56,60,57,52,52,57,59,55,64,57,59,64,56,64,62,51,61,63,52,60,58,55,56,65,58,59,55,69,63,61,59,57,53,72,60,66,54,65,63,64,65,65,56,58,53,52,69,62,68,57,62,76,57,62,74,64,68,70,63,66,61,65,66,73,59,52,63,68,61,57,67,69,68,65,61,66,65,60,67,70,66,66,78,69,55,60,74,73,61,60,66,71,71,63,80
RCP6.0,CHAPLEAU_A,55,49,45,47,45,48,47,48,49,44,48,43,48,56,38,59,52,50,49,46,49,44,43,48,51,53,50,44,52,48,47,50,61,48,55,47,56,58,57,44,53,53,49,50,49,48,46,65,51,48,45,59,61,59,55,49,49,60,51,57,49,53,58,47,57,49,50,52,48,39,53,48,52,58,53,64,55,61,58,50,66,62,58,49,54,55,60,54,56,47,56,54,55,48,58,57,57,55,60,64,51,53,57,53,55,59,70,61,46,58,60,55,49,54,61,64,61,51,58
RCP6.0,CHATHAM_WPCP,80,73,72,58,68,70,78,75,62,71,66,60,63,75,62,74,65,77,71,70,67,70,70,66,68,68,71,67,64,66,75,65,70,70,76,78,68,74,75,63,79,76,63,79,68,67,75,69,73,76,74,83,74,74,77,81,66,84,73,88,72,80,73,85,79,77,76,81,76,68,74,88,78,75,90,84,70,76,95,74,88,79,81,84,87,76,89,86,65,78,84,82,77,80,75,81,88,82,74,80,80,72,81,83,77,93,93,78,68,77,81,93,70,78,83,88,89,91,92
RCP6.0,CHATSWORTH,92,80,78,67,78,89,81,86,72,78,76,74,75,92,71,89,80,82,83,82,75,82,80,75,81,82,79,77,76,77,80,78,88,83,86,89,77,86,87,72,89,86,76,89,75,79,80,84,83,83,82,101,85,86,84,85,71,96,84,92,76,93,82,94,90,89,82,89,80,72,87,90,87,84,92,103,83,88,102,84,97,95,84,94,90,82,98,95,80,79,99,92,80,85,88,94,92,91,81,84,88,86,91,93,87,93,107,94,75,85,102,105,77,86,96,97,102,94,112
RCP6.0,COBOURG_STP,75,71,65,52,67,71,69,70,61,63,61,62,64,76,58,75,66,65,71,69,64,67,65,66,64,67,66,65,62,64,71,65,70,67,68,76,63,69,73,59,74,76,62,69,68,62,68,66,67,73,69,77,69,72,67,74,61,84,73,79,63,79,70,76,70,74,71,77,70,63,77,80,78,71,80,85,70,72,82,72,77,71,77,76,76,81,81,80,62,67,79,81,72,74,74,78,82,73,68,75,72,70,78,76,74,83,89,80,66,71,79,88,69,73,76,74,83,81,87
RCP6.0,COMBERMERE,65,64,59,51,63,70,64,64,59,56,60,57,60,72,54,72,65,59,66,64,61,64,60,62,62,63,63,57,58,61,66,58,68,63,65,70,61,68,68,55,68,70,58,66,63,59,63,67,65,65,62,75,67,67,64,65,57,80,65,72,59,70,68,70,69,70,64,66,60,58,72,69,74,63,69,82,63,68,79,68,72,72,68,74,68,73,73,78,62,58,71,74,66,65,70,75,73,67,65,70,71,66,73,73,72,73,82,75,60,65,78,79,66,68,72,73,78,71,85
RCP6.0,CONISTON_STP,67,61,56,51,57,69,56,59,62,55,59,54,57,67,51,73,63,58,62,60,57,56,57,56,63,66,60,52,59,58,59,58,72,61,65,58,63,72,62,54,67,65,61,65,59,62,57,78,60,57,58,79,69,65,65,55,57,72,62,72,61,66,70,61,69,70,61,64,55,46,65,61,66,68,64,84,66,68,75,65,74,80,66,64,71,63,71,71,66,57,71,71,62,60,71,75,70,67,67,73,66,67,70,70,68,70,86,69,55,69,84,73,61,62,74,81,75,67,82
RCP6.0,COOKSTOWN,67,59,57,48,57,63,60,61,52,55,54,53,55,69,52,65,59,58,61,60,55,61,58,57,60,59,58,56,55,58,61,57,64,60,61,67,57,61,63,52,64,63,55,63,56,56,59,60,60,62,59,74,62,62,62,62,51,73,63,67,56,67,62,69,65,65,62,65,59,55,65,69,64,62,70,76,60,64,75,62,69,68,62,69,67,64,73,71,57,58,74,68,61,63,65,68,69,65,60,64,64,62,69,70,64,70,79,68,56,61,72,77,59,65,70,69,75,70,80
RCP6.0,CORNWALL,80,74,68,58,76,78,75,74,72,65,65,69,72,82,61,77,73,65,78,76,67,70,70,67,72,70,76,70,64,68,74,70,74,69,73,83,69,78,79,65,79,80,72,69,80,65,73,75,76,77,73,84,73,76,75,76,71,94,78,82,66,86,76,78,78,82,72,78,74,72,87,76,88,74,84,88,74,84,96,84,79,82,84,83,78,87,84,87,73,71,81,85,79,82,81,85,85,78,77,82,81,73,78,78,83,87,91,88,76,75,88,89,79,78,83,80,91,86,94
RCP6.0,COURTRIGHT,74,69,66,55,64,68,71,71,59,68,63,57,61,72,60,70,62,73,66,66,62,67,68,64,65,64,69,65,62,61,67,61,68,66,74,74,66,69,72,59,72,72,61,74,63,62,71,65,70,71,69,80,71,68,71,74,60,79,68,80,64,77,70,79,75,72,68,77,71,61,70,78,74,70,84,81,68,72,85,70,79,73,74,80,79,70,84,80,63,70,79,75,70,74,70,76,79,78,69,74,74,72,76,78,72,84,88,74,64,69,77,87,63,70,80,80,85,81,90
RCP6.0,CRESSY,86,83,73,62,79,82,80,82,74,72,70,72,75,87,67,86,77,74,84,82,73,78,75,75,75,78,78,75,70,74,81,76,79,76,78,90,76,81,85,68,84,87,74,77,84,70,78,77,77,82,80,87,76,83,77,84,75,99,84,91,72,91,82,86,81,87,80,91,82,74,90,90,93,82,92,95,81,85,96,86,86,81,89,88,85,96,90,90,74,78,90,94,84,88,84,89,93,84,78,86,83,80,87,88,84,95,99,94,79,80,90,98,84,82,86,82,95,91,100
,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RCP6.0,DASHWOOD,81,74,71,59,70,75,75,76,64,71,68,64,67,80,64,75,67,77,72,71,67,73,72,68,71,71,73,70,66,68,73,68,76,73,77,80,70,74,79,63,77,77,67,76,69,69,74,72,75,76,74,87,75,73,76,79,64,84,77,82,68,82,74,84,80,77,73,80,76,67,76,85,78,76,87,88,75,77,92,75,85,79,79,85,82,75,89,86,68,76,85,81,74,79,76,84,84,81,74,77,79,77,83,84,78,86,93,81,69,75,83,94,69,76,86,86,91,86,98
RCP6.0,DELHI_CDA,85,82,78,60,74,76,82,80,69,74,70,68,71,80,66,81,68,81,77,75,73,75,75,72,71,72,77,73,69,71,81,73,79,76,79,85,73,79,82,68,81,81,70,80,74,71,77,75,78,82,79,89,78,80,79,85,67,88,82,89,71,85,78,88,82,81,81,85,80,73,80,91,83,83,93,93,76,81,96,80,89,81,86,87,87,83,92,90,68,80,89,88,81,83,79,88,93,86,80,82,84,78,87,87,82,94,97,84,74,78,85,97,75,83,85,88,97,91,98
RCP6.0,DORSET_MOE,81,72,71,62,74,83,74,78,71,69,73,67,70,85,66,88,79,73,78,75,74,78,73,74,76,78,74,67,70,73,76,70,83,77,77,82,74,83,82,67,80,81,71,79,73,73,73,82,75,75,73,93,81,80,75,75,66,93,78,87,70,81,81,85,82,83,77,78,70,68,84,83,84,78,84,98,75,80,94,80,87,90,80,88,84,81,88,92,74,70,87,86,77,76,85,88,87,82,78,80,82,81,88,86,83,86,98,86,70,80,97,95,75,80,86,91,94,83,103
RCP6.0,DRESDEN,75,70,67,56,65,66,72,72,59,68,64,58,61,72,60,70,63,74,66,67,64,66,68,64,64,65,69,65,62,63,69,62,68,68,73,74,66,69,73,60,74,73,62,74,64,64,71,66,70,71,70,79,70,70,73,75,61,80,69,81,65,77,69,80,76,73,71,77,73,64,72,81,74,71,85,81,67,72,86,72,82,74,75,81,81,73,83,80,63,72,82,77,71,75,70,78,80,79,71,75,75,70,78,79,72,87,89,77,65,71,76,88,65,73,80,81,85,83,89
RCP6.0,DRUMMOND_CENTRE,67,66,55,47,63,66,63,62,59,54,56,57,60,67,52,68,64,56,65,63,58,62,57,58,60,61,60,57,55,58,64,58,64,61,61,70,60,65,65,53,66,68,57,60,64,55,63,62,63,64,60,71,62,64,61,64,57,80,64,70,57,71,65,68,65,70,62,67,59,58,72,66,73,62,69,76,62,68,83,68,68,68,69,71,64,74,72,74,60,57,69,72,66,67,70,73,73,66,63,73,69,63,67,71,68,74,80,76,61,61,74,76,67,67,69,70,78,71,81
RCP6.0,DRYDEN,32,22,21,29,24,22,23,31,28,26,25,22,28,32,26,28,28,24,32,33,23,27,30,23,30,21,32,25,27,26,26,30,27,25,31,24,34,28,31,28,26,30,26,28,22,24,27,31,27,31,28,27,34,38,29,26,26,27,29,37,31,30,32,26,37,29,27,30,29,25,32,29,30,35,31,32,34,40,29,35,37,33,28,27,33,25,42,33,33,27,32,34,35,31,36,31,33,27,33,44,37,37,39,29,31,33,38,30,29,31,33,36,27,41,38,34,37,28,27
RCP6.0,DRYDEN_A,33,24,23,31,26,24,25,32,30,28,27,23,29,33,27,30,30,26,32,34,25,28,33,24,32,24,34,27,28,28,28,31,28,26,32,26,37,30,33,30,29,31,27,29,24,25,29,32,28,33,30,29,35,41,31,28,28,28,30,39,33,31,34,28,39,33,28,31,31,27,34,32,32,37,32,34,36,41,30,37,38,34,30,29,35,26,43,34,34,28,33,36,37,34,36,32,35,28,36,45,39,38,40,30,33,35,39,31,31,34,34,36,30,42,40,36,38,30,29
RCP6.0,DUNCHURCH,87,73,72,66,76,88,75,79,76,71,75,69,71,88,68,90,80,76,81,78,76,79,75,74,78,81,77,70,71,74,78,74,85,80,81,80,77,88,84,70,84,81,76,84,76,78,73,90,77,74,75,97,84,85,80,76,69,92,78,87,75,84,85,86,85,86,77,80,71,68,86,81,85,81,87,101,79,85,97,81,93,96,83,87,90,78,88,95,79,73,88,89,79,77,90,91,88,87,81,85,83,85,89,90,85,87,105,89,72,83,104,94,77,82,90,98,95,83,112
RCP6.0,DURHAM,88,78,74,63,74,84,78,82,69,75,72,71,72,87,69,83,75,79,79,78,72,79,76,74,78,78,77,74,73,73,77,74,84,79,82,85,74,80,84,68,85,82,73,84,72,75,78,79,80,81,79,96,82,81,80,83,68,92,82,88,74,89,79,90,86,85,79,86,78,70,84,89,83,81,90,99,79,84,99,80,92,89,81,90,86,80,96,91,76,77,96,88,79,83,84,90,89,87,78,81,84,84,89,89,83,90,104,89,73,81,96,103,74,82,94,93,98,92,107
RCP6.0,DWIGHT,88,80,80,72,83,92,83,86,79,77,81,76,79,93,75,96,87,81,87,83,83,85,82,81,84,86,83,75,77,81,85,77,91,85,87,91,83,92,92,75,90,89,80,88,83,81,80,92,83,84,81,102,90,88,83,84,74,100,85,96,78,91,90,93,92,92,83,86,79,76,93,92,94,85,91,107,84,89,98,89,96,98,89,96,93,90,95,98,81,79,96,94,85,85,92,96,94,89,86,88,90,88,97,95,92,94,105,95,78,87,105,100,83,87,95,98,103,91,110
RCP6.0,EARLTON_A,56,54,50,46,49,55,50,50,53,48,50,46,48,56,43,65,56,51,51,49,53,50,47,53,55,60,52,44,50,53,50,51,62,53,58,52,55,63,53,49,56,57,53,56,52,51,48,67,51,50,50,69,60,60,57,51,52,64,53,62,53,56,59,54,58,61,50,56,48,41,60,52,57,58,56,69,58,59,66,55,65,70,58,55,60,56,59,55,59,49,61,59,54,52,60,64,64,59,60,65,57,56,61,59,63,60,68,62,50,61,69,61,54,55,67,71,65,57,67
RCP6.0,EGBERT_CARE,63,56,53,44,53,59,57,57,47,52,50,49,51,66,47,60,55,53,56,56,51,57,53,53,56,55,53,52,51,54,56,53,59,56,56,63,53,57,59,49,61,58,50,59,51,53,55,56,55,58,57,70,57,58,58,58,47,68,59,62,51,63,58,65,60,61,59,61,54,50,61,65,58,59,65,72,56,60,73,57,64,64,58,65,64,58,70,68,55,54,73,63,57,58,61,64,64,61,55,60,60,58,65,66,60,66,75,64,52,57,68,74,55,61,66,65,70,66,77
RCP6.0,EMO_RADBOURNE,41,27,27,35,33,30,29,37,32,32,30,27,36,40,33,35,36,29,36,37,31,32,36,31,38,30,37,30,36,32,32,38,35,32,36,31,41,34,37,34,31,36,31,36,28,31,34,39,32,38,34,34,41,44,35,34,32,36,37,44,35,36,39,32,45,34,35,35,37,30,37,32,40,37,36,40,38,45,33,40,41,38,37,31,38,32,49,37,35,35,41,38,39,38,42,38,39,31,38,51,45,42,43,37,37,36,45,39,34,37,37,40,36,45,47,37,42,36,36
RCP6.0,ESSA_ONT_HYDRO,66,59,57,48,57,63,59,61,53,56,55,53,55,68,52,65,59,58,60,59,55,60,59,57,59,59,58,55,55,56,60,56,64,60,61,65,56,61,64,52,64,63,56,64,56,57,58,61,60,61,58,73,62,62,62,62,52,71,63,67,55,67,61,69,64,64,61,64,58,53,64,68,63,62,69,76,60,63,73,61,69,68,62,68,65,62,72,70,57,57,72,67,61,61,65,69,68,65,59,63,64,63,69,69,64,69,77,69,55,61,73,77,57,64,70,69,75,68,80
RCP6.0,EXETER,78,72,68,56,67,72,73,74,61,69,65,61,64,76,60,73,64,74,69,69,64,69,69,65,69,67,70,67,63,65,71,65,74,71,74,77,67,71,76,60,75,74,65,74,66,66,71,69,72,74,71,85,72,70,74,76,62,82,74,79,66,78,72,80,77,74,71,78,73,64,74,83,75,73,84,86,71,75,90,72,83,77,76,82,80,72,87,83,65,73,82,78,71,76,73,82,82,79,72,75,76,75,81,82,75,85,92,78,66,72,82,92,67,74,83,84,89,84,95
RCP6.0,FERGUS_SHAND_DAM,78,68,65,53,63,70,68,71,58,64,61,60,63,76,59,72,64,69,68,66,63,68,66,63,66,68,66,65,62,65,68,64,72,69,68,77,62,69,71,58,76,70,61,72,63,66,68,66,69,71,68,82,70,71,73,73,60,83,72,75,64,76,69,77,72,74,69,77,69,62,73,82,70,71,79,84,70,73,92,70,80,76,72,79,77,73,85,80,64,69,87,77,69,74,72,78,79,76,69,73,73,71,80,80,72,83,91,77,63,70,80,91,67,75,81,78,86,82,93
