id,Longitude,Latitude,RCP85_P5_2050s,RCP85_P25_2050s,RCP85_P50_2050s,RCP85_P75_2050s,RCP85_P95_2050s,RCP60_P5_2050s,RCP60_P25_2050s,RCP60_P50_2050s,RCP60_P75_2050s,RCP60_P95_2050s,RCP45_P5_2050s,RCP45_P25_2050s,RCP45_P50_2050s,RCP45_P75_2050s,RCP45_P95_2050s,RCP26_P5_2050s,RCP26_P25_2050s,RCP26_P50_2050s,RCP26_P75_2050s,RCP26_P95_2050s,RCP85_P5_2080s,RCP85_P25_2080s,RCP85_P50_2080s,RCP85_P75_2080s,RCP85_P95_2080s,RCP60_P5_2080s,RCP60_P25_2080s,RCP60_P50_2080s,RCP60_P75_2080s,RCP60_P95_2080s,RCP45_P5_2080s,RCP45_P25_2080s,RCP45_P50_2080s,RCP45_P75_2080s,RCP45_P95_2080s,RCP26_P5_2080s,RCP26_P25_2080s,RCP26_P50_2080s,RCP26_P75_2080s,RCP26_P95_2080s,REF_1986_2005
1,-89.0,56.875,-1.2,-0.1,-0.1,0.9,2.8,-1.3,-0.4,-0.1,0.9,2.8,-1.2,-0.1,-0.1,0.8,2.0,-1.2,-0.1,-0.1,0.8,1.9,-1.2,-0.1,0.0,1.0,2.9,-1.3,-0.4,-0.1,1.6,3.6,-1.2,-0.1,-0.1,0.8,2.7,-1.3,-0.2,-0.1,0.0,1.9,1.2
2,-88.875,56.875,-1.2,-0.1,-0.1,0.9,2.8,-1.3,-0.3,-0.1,0.8,2.8,-1.2,-0.1,-0.1,0.8,2.0,-1.3,-0.1,-0.1,0.8,2.0,-1.2,-0.1,0.0,1.0,3.0,-1.3,-0.3,-0.1,1.7,3.6,-1.2,-0.1,-0.1,0.8,2.8,-1.3,-0.2,-0.1,0.3,1.9,1.2
3,-89.25,56.75,-1.3,-0.2,-0.1,0.8,2.8,-1.4,-0.4,-0.1,0.9,2.8,-1.3,-0.3,-0.1,0.8,2.6,-1.3,-0.2,-0.1,0.7,2.0,-1.3,-0.1,0.0,1.0,3.5,-1.4,-0.4,-0.1,1.6,3.5,-1.3,-0.2,-0.1,0.8,2.7,-1.3,-0.3,-0.1,0.6,1.9,1.2
4,-89.125,56.75,-1.4,-0.3,0.0,0.9,2.7,-1.4,-0.5,0.5,0.9,2.7,-1.4,-0.3,-0.1,0.7,2.6,-1.4,-0.1,-0.1,0.6,2.5,-1.3,-0.1,0.0,1.5,3.6,-1.4,-0.4,0.5,1.6,3.6,-1.4,-0.3,-0.1,0.7,2.7,-1.4,-0.3,-0.1,0.6,1.9,1.3
5,-89.0,56.75,-1.3,-0.3,0.0,0.9,2.8,-1.5,-0.6,0.4,0.9,2.8,-1.4,-0.3,-0.1,0.8,2.6,-1.3,-0.1,-0.1,0.7,2.4,-1.3,-0.1,0.0,1.4,3.5,-1.4,-0.4,0.4,1.6,3.6,-1.4,-0.2,-0.1,0.8,2.7,-1.4,-0.3,-0.1,0.6,1.9,1.3
6,-88.875,56.75,-1.3,-0.3,0.0,0.9,2.8,-1.5,-0.6,0.4,1.0,2.8,-1.4,-0.3,-0.1,0.7,2.6,-1.3,-0.1,-0.1,0.7,2.5,-1.3,-0.1,0.0,1.4,3.4,-1.4,-0.4,0.4,1.7,3.6,-1.4,-0.2,0.0,0.8,2.7,-1.4,-0.3,-0.1,0.6,2.0,1.3
7,-88.75,56.75,-1.4,-0.2,0.0,1.0,2.8,-1.5,-0.6,0.4,1.0,2.8,-1.4,-0.3,-0.1,0.8,2.6,-1.3,-0.1,-0.1,0.8,2.5,-1.3,-0.1,0.0,1.5,3.5,-1.4,-0.4,0.0,1.6,3.5,-1.4,-0.2,0.0,0.8,2.7,-1.4,-0.3,-0.1,0.6,1.9,1.3
8,-89.375,56.625,-1.4,-0.3,-0.1,0.9,2.7,-1.4,-0.5,0.4,0.9,2.8,-1.4,-0.3,-0.1,0.7,2.6,-1.4,-0.3,-0.1,0.6,2.4,-1.3,-0.1,0.0,1.4,3.6,-1.4,-0.4,0.5,1.6,3.6,-1.4,-0.3,-0.1,0.8,2.7,-1.4,-0.3,-0.1,0.6,1.8,1.4
9,-89.25,56.625,-1.4,-0.3,0.0,0.9,2.9,-1.5,-0.5,0.5,0.9,2.8,-1.4,-0.3,-0.1,0.7,2.6,-1.3,-0.2,-0.1,0.7,2.3,-1.3,-0.1,0.0,1.5,3.6,-1.4,-0.5,0.3,1.6,3.6,-1.4,-0.2,-0.1,0.8,2.7,-1.4,-0.3,-0.1,0.6,1.9,1.4
10,-89.125,56.625,-1.4,-0.2,0.0,0.9,2.7,-1.4,-0.5,0.4,1.4,2.9,-1.4,-0.3,-0.1,0.7,2.6,-1.4,-0.2,-0.1,0.6,2.5,-1.3,-0.1,0.0,1.5,3.6,-1.4,-0.4,0.5,1.6,3.6,-1.4,-0.2,-0.1,0.8,2.7,-1.4,-0.3,-0.1,0.6,1.9,1.4
11,-89.0,56.625,-1.3,-0.2,0.0,0.9,2.8,-1.5,-0.5,0.4,0.9,2.9,-1.4,-0.3,-0.1,0.7,2.6,-1.3,-0.2,-0.1,0.7,2.5,-1.3,-0.1,0.0,1.5,3.5,-1.5,-0.5,0.4,1.7,3.7,-1.3,-0.2,-0.1,0.8,2.7,-1.4,-0.3,-0.1,0.6,1.9,1.3
