id,Longitude,Latitude,RCP85_P5_2050s,RCP85_P25_2050s,RCP85_P50_2050s,RCP85_P75_2050s,RCP85_P95_2050s,RCP60_P5_2050s,RCP60_P25_2050s,RCP60_P50_2050s,RCP60_P75_2050s,RCP60_P95_2050s,RCP45_P5_2050s,RCP45_P25_2050s,RCP45_P50_2050s,RCP45_P75_2050s,RCP45_P95_2050s,RCP26_P5_2050s,RCP26_P25_2050s,RCP26_P50_2050s,RCP26_P75_2050s,RCP26_P95_2050s,RCP85_P5_2080s,RCP85_P25_2080s,RCP85_P50_2080s,RCP85_P75_2080s,RCP85_P95_2080s,RCP60_P5_2080s,RCP60_P25_2080s,RCP60_P50_2080s,RCP60_P75_2080s,RCP60_P95_2080s,RCP45_P5_2080s,RCP45_P25_2080s,RCP45_P50_2080s,RCP45_P75_2080s,RCP45_P95_2080s,RCP26_P5_2080s,RCP26_P25_2080s,RCP26_P50_2080s,RCP26_P75_2080s,RCP26_P95_2080s,REF_1986_2005
2641,-86.25,52.25,-2.6,-1.3,-0.3,1.0,3.5,-2.5,-1.3,-0.3,0.9,3.9,-2.6,-1.3,-0.3,0.9,3.6,-2.7,-1.2,-0.1,1.2,3.9,-2.7,-1.2,-0.0,1.3,4.2,-2.6,-1.2,-0.1,1.0,3.4,-2.7,-1.3,-0.3,1.1,4.2,-2.7,-1.3,-0.2,1.1,4.1,5.8
2642,-86.125,52.25,-2.6,-1.3,-0.3,0.9,3.7,-2.4,-1.3,-0.2,1.0,3.5,-2.7,-1.5,-0.3,0.9,3.5,-2.6,-1.3,-0.1,1.1,3.9,-2.6,-1.2,-0.1,1.3,4.1,-2.6,-1.2,-0.1,1.0,3.4,-2.7,-1.4,-0.3,1.0,4.2,-2.7,-1.4,-0.2,1.1,3.9,5.7
2643,-86.0,52.25,-2.8,-1.3,-0.4,0.9,3.6,-2.4,-1.4,-0.2,1.0,3.4,-2.8,-1.4,-0.4,0.9,3.4,-2.8,-1.3,-0.2,1.0,3.7,-2.7,-1.3,-0.1,1.2,4.1,-2.6,-1.3,-0.2,1.0,3.4,-2.8,-1.4,-0.3,1.0,4.1,-2.8,-1.4,-0.2,1.0,3.9,5.7
2644,-85.875,52.25,-2.8,-1.3,-0.4,0.9,3.7,-2.3,-1.3,-0.3,1.0,3.3,-2.7,-1.3,-0.4,0.9,3.5,-2.8,-1.2,-0.2,1.0,3.7,-2.7,-1.3,-0.2,1.1,4.1,-2.5,-1.3,-0.2,1.0,3.3,-2.8,-1.3,-0.3,1.0,4.1,-2.8,-1.3,-0.2,1.0,3.8,6.0
2645,-85.75,52.25,-2.8,-1.4,-0.4,0.9,3.5,-2.5,-1.3,-0.3,0.9,3.3,-2.8,-1.5,-0.4,0.8,3.5,-2.8,-1.3,-0.3,1.1,3.6,-2.6,-1.3,-0.1,1.1,4.0,-2.3,-1.3,-0.2,1.1,3.3,-2.8,-1.5,-0.3,1.0,4.2,-2.8,-1.3,-0.3,1.0,3.9,6.0
2646,-85.625,52.25,-2.8,-1.3,-0.4,0.9,3.6,-2.3,-1.3,-0.3,1.0,3.2,-2.8,-1.3,-0.3,0.8,3.6,-2.8,-1.3,-0.3,1.1,3.6,-2.6,-1.3,-0.2,1.2,4.1,-2.3,-1.2,-0.2,1.0,3.2,-2.8,-1.4,-0.3,1.0,4.2,-2.8,-1.3,-0.3,1.1,3.9,6.0
2647,-85.5,52.25,-2.7,-1.3,-0.4,1.0,3.7,-2.7,-1.5,-0.3,1.0,3.6,-2.8,-1.3,-0.4,0.9,3.5,-2.9,-1.3,-0.3,1.1,3.5,-2.7,-1.2,-0.2,1.2,4.0,-2.3,-1.2,-0.2,1.1,3.2,-2.8,-1.4,-0.3,0.9,4.2,-2.8,-1.4,-0.3,1.0,3.8,6.0
2648,-85.375,52.25,-2.6,-1.3,-0.3,1.0,3.6,-2.3,-1.3,-0.3,1.0,3.4,-2.6,-1.3,-0.3,0.9,3.6,-2.8,-1.3,-0.3,1.1,3.6,-2.6,-1.1,-0.1,1.2,4.0,-2.3,-1.1,-0.1,1.0,3.3,-2.7,-1.3,-0.3,0.9,4.1,-2.8,-1.3,-0.3,1.0,3.9,6.1
2649,-85.25,52.25,-2.7,-1.3,-0.3,1.0,3.8,-2.3,-1.2,-0.2,1.0,3.5,-2.7,-1.4,-0.4,0.9,3.9,-2.8,-1.5,-0.3,1.1,4.0,-2.7,-1.2,-0.1,1.2,4.2,-2.1,-1.1,-0.1,1.0,3.3,-2.8,-1.4,-0.3,1.0,4.4,-2.8,-1.4,-0.3,1.0,4.0,6.0
2650,-85.125,52.25,-2.6,-1.3,-0.3,1.0,3.8,-2.5,-1.2,-0.2,1.0,3.4,-2.8,-1.3,-0.3,0.9,4.0,-2.8,-1.5,-0.3,1.1,4.0,-2.8,-1.2,-0.2,1.2,4.2,-2.5,-1.1,-0.1,1.0,3.3,-2.8,-1.3,-0.3,1.0,4.5,-2.8,-1.4,-0.3,1.0,4.2,5.9
