id,Longitude,Latitude,RCP85_P5_2050s,RCP85_P25_2050s,RCP85_P50_2050s,RCP85_P75_2050s,RCP85_P95_2050s,RCP60_P5_2050s,RCP60_P25_2050s,RCP60_P50_2050s,RCP60_P75_2050s,RCP60_P95_2050s,RCP45_P5_2050s,RCP45_P25_2050s,RCP45_P50_2050s,RCP45_P75_2050s,RCP45_P95_2050s,RCP26_P5_2050s,RCP26_P25_2050s,RCP26_P50_2050s,RCP26_P75_2050s,RCP26_P95_2050s,RCP85_P5_2080s,RCP85_P25_2080s,RCP85_P50_2080s,RCP85_P75_2080s,RCP85_P95_2080s,RCP60_P5_2080s,RCP60_P25_2080s,RCP60_P50_2080s,RCP60_P75_2080s,RCP60_P95_2080s,RCP45_P5_2080s,RCP45_P25_2080s,RCP45_P50_2080s,RCP45_P75_2080s,RCP45_P95_2080s,RCP26_P5_2080s,RCP26_P25_2080s,RCP26_P50_2080s,RCP26_P75_2080s,RCP26_P95_2080s,REF_1986_2005
7953,-80.75,45.125,-1309.4,-1004.4,-781.3,-547.2,-219.9,-1082.1,-776.3,-557.8,-348.8,-76.2,-1181.9,-858.9,-619.6,-423.3,-148.9,-983.9,-694.0,-496.0,-311.6,-22.6,-1895.7,-1536.1,-1276.2,-1023.7,-631.9,-1497.4,-1148.4,-907.2,-679.1,-384.8,-1313.7,-1007.9,-796.0,-583.9,-273.0,-939.9,-676.6,-472.3,-295.4,10.5,4308.6
7954,-80.625,45.125,-1320.4,-1002.2,-779.1,-542.1,-221.2,-1087.9,-767.9,-556.2,-344.8,-78.0,-1189.9,-856.8,-620.6,-423.1,-151.9,-995.3,-699.9,-495.5,-303.4,-18.4,-1910.7,-1535.7,-1270.4,-1020.8,-630.7,-1524.8,-1155.9,-881.5,-671.9,-385.1,-1320.9,-1015.4,-788.8,-585.1,-265.2,-942.6,-676.4,-474.2,-291.6,10.0,4319.8
7955,-80.5,45.125,-1305.1,-998.1,-778.8,-543.3,-225.3,-1091.6,-769.1,-558.8,-344.4,-77.1,-1180.8,-844.3,-620.8,-424.6,-150.4,-997.9,-701.6,-493.0,-308.9,-22.6,-1871.8,-1526.5,-1269.0,-1024.8,-646.2,-1513.6,-1155.6,-886.9,-676.1,-386.9,-1293.2,-1002.6,-786.2,-586.8,-265.9,-948.9,-676.6,-473.0,-291.4,8.1,4325.3
7956,-80.375,45.125,-1311.0,-1003.0,-782.8,-543.7,-223.8,-1096.1,-775.4,-559.4,-344.1,-76.7,-1185.3,-850.5,-622.6,-425.9,-151.4,-1004.9,-697.9,-497.1,-311.8,-24.5,-1882.0,-1533.0,-1273.7,-1028.0,-642.6,-1530.6,-1163.4,-894.7,-678.5,-387.4,-1302.8,-1003.5,-785.4,-587.7,-273.3,-957.0,-675.1,-472.2,-294.6,6.4,4332.5
7957,-80.25,45.125,-1323.6,-993.1,-778.1,-537.7,-227.5,-1102.1,-782.1,-564.7,-345.7,-75.6,-1183.2,-852.2,-616.1,-421.4,-145.3,-1014.4,-697.3,-491.3,-303.4,1.0,-1897.0,-1521.0,-1260.0,-1015.1,-642.0,-1533.1,-1172.6,-892.4,-681.6,-399.1,-1312.1,-1000.9,-785.0,-570.9,-272.7,-964.0,-678.9,-469.1,-289.5,17.8,4341.8
7958,-80.125,45.125,-1343.4,-1001.0,-786.1,-546.8,-238.1,-1097.3,-788.6,-562.8,-348.9,-74.9,-1173.9,-847.4,-622.3,-426.3,-151.4,-1023.6,-704.1,-499.9,-307.1,-2.0,-1918.4,-1535.8,-1276.3,-1031.7,-660.4,-1557.9,-1188.3,-900.6,-680.6,-388.4,-1316.3,-1007.0,-791.5,-575.4,-280.5,-972.3,-688.6,-472.6,-291.3,13.1,4354.5
7959,-80.0,45.125,-1443.1,-1072.1,-823.8,-575.5,-251.8,-1231.4,-851.4,-598.4,-375.6,-73.1,-1242.2,-889.0,-660.5,-448.3,-159.4,-1107.9,-769.9,-535.3,-341.0,-26.0,-2054.3,-1612.1,-1331.9,-1081.5,-679.9,-1758.4,-1261.2,-956.1,-713.1,-397.1,-1405.8,-1056.1,-834.6,-608.9,-306.0,-1077.8,-736.8,-512.8,-313.8,1.8,4461.5
7960,-79.875,45.125,-1450.7,-1077.5,-825.4,-583.3,-262.6,-1242.8,-858.1,-592.1,-372.7,-58.9,-1244.6,-894.0,-655.8,-447.9,-156.4,-1112.7,-777.2,-534.7,-342.4,-17.3,-2067.1,-1621.8,-1339.4,-1094.2,-732.8,-1771.8,-1264.6,-955.4,-711.2,-396.4,-1408.1,-1057.2,-837.2,-615.7,-314.5,-1088.5,-738.6,-514.2,-315.1,3.2,4479.4
7961,-79.75,45.125,-1457.2,-1077.6,-830.2,-592.5,-288.7,-1238.1,-862.1,-595.0,-371.6,-55.9,-1242.3,-898.1,-657.7,-449.3,-169.4,-1114.6,-775.6,-532.2,-338.0,-19.6,-2076.8,-1622.8,-1350.0,-1112.8,-755.7,-1783.1,-1260.7,-959.1,-713.0,-398.9,-1418.2,-1058.9,-835.7,-615.0,-314.9,-1098.4,-739.8,-507.9,-309.1,4.4,4494.3
7962,-79.625,45.125,-1463.8,-1085.2,-838.9,-599.5,-293.5,-1241.5,-865.0,-595.6,-374.0,-55.4,-1244.7,-898.7,-660.4,-448.5,-178.1,-1120.4,-779.4,-534.5,-341.6,-19.8,-2086.2,-1634.2,-1362.4,-1128.5,-804.2,-1791.5,-1265.9,-963.7,-716.9,-398.3,-1424.2,-1064.9,-838.4,-619.9,-320.3,-1106.1,-741.4,-511.4,-311.5,5.6,4514.4
7963,-79.5,45.125,-1465.1,-1087.5,-836.5,-598.8,-294.0,-1250.1,-862.6,-597.8,-372.9,-51.7,-1247.8,-892.7,-659.9,-447.1,-174.2,-1122.0,-780.7,-537.2,-341.3,-17.3,-2090.5,-1638.5,-1360.5,-1125.5,-805.7,-1797.6,-1264.4,-956.5,-706.1,-388.9,-1431.0,-1069.5,-839.7,-618.7,-321.7,-1101.2,-740.2,-508.0,-309.1,7.7,4542.0
7964,-79.375,45.125,-1467.2,-1095.7,-841.3,-599.8,-295.5,-1258.2,-861.4,-603.2,-376.6,-53.4,-1253.5,-896.9,-663.0,-448.8,-171.8,-1125.2,-783.7,-540.2,-342.4,-18.8,-2097.0,-1644.2,-1368.8,-1132.9,-816.7,-1802.5,-1272.2,-964.5,-716.0,-392.4,-1439.5,-1075.5,-842.2,-619.8,-325.4,-1103.9,-742.3,-511.9,-308.8,9.9,4569.7
7965,-79.25,45.125,-1500.0,-1106.2,-851.5,-615.1,-298.1,-1287.1,-891.9,-614.2,-382.0,-56.0,-1292.9,-908.3,-669.9,-454.4,-177.1,-1148.6,-791.4,-543.1,-345.1,-18.6,-2163.3,-1671.1,-1385.1,-1143.7,-819.4,-1845.1,-1289.0,-971.8,-722.5,-398.9,-1482.4,-1094.7,-856.7,-625.7,-331.5,-1112.3,-750.3,-515.3,-312.2,11.4,4597.6
7966,-79.125,45.125,-1506.7,-1112.9,-855.6,-617.9,-300.8,-1291.6,-895.6,-618.4,-384.4,-57.5,-1297.4,-909.7,-675.1,-457.4,-180.9,-1157.7,-792.9,-546.5,-347.0,-21.3,-2175.4,-1680.4,-1391.9,-1149.2,-830.8,-1852.5,-1296.3,-976.4,-726.4,-400.4,-1490.4,-1100.1,-862.2,-628.0,-337.5,-1117.4,-753.0,-518.5,-314.6,9.8,4625.3
7967,-79.0,45.125,-1516.0,-1120.6,-858.4,-621.4,-303.0,-1295.4,-899.2,-614.1,-388.0,-52.5,-1304.2,-914.7,-677.3,-460.7,-181.0,-1164.0,-798.9,-550.8,-349.9,-22.9,-2184.3,-1686.9,-1396.2,-1152.3,-830.9,-1858.4,-1301.4,-980.8,-719.8,-404.8,-1498.1,-1104.8,-862.8,-627.2,-342.4,-1124.1,-754.4,-515.1,-317.4,17.2,4653.4
7968,-78.875,45.125,-1524.4,-1126.3,-862.2,-625.7,-304.3,-1299.3,-902.1,-618.0,-391.8,-51.1,-1312.2,-919.0,-681.1,-463.8,-181.7,-1173.3,-800.6,-554.2,-348.8,-21.8,-2194.7,-1694.9,-1402.6,-1159.4,-837.6,-1865.9,-1310.9,-985.7,-723.9,-408.6,-1505.1,-1111.3,-869.9,-630.8,-347.2,-1130.1,-758.4,-518.4,-317.3,17.6,4681.6
7969,-78.75,45.125,-1526.1,-1127.0,-865.9,-621.0,-305.4,-1301.0,-884.3,-618.0,-396.1,-50.1,-1305.2,-915.5,-683.8,-461.1,-182.5,-1178.5,-800.0,-556.7,-353.4,-21.6,-2170.1,-1689.2,-1403.4,-1163.5,-842.6,-1873.3,-1314.6,-989.8,-727.1,-412.9,-1491.0,-1107.9,-867.3,-633.1,-351.4,-1136.6,-760.9,-520.4,-315.7,19.4,4709.6
7970,-78.625,45.125,-1520.8,-1120.9,-863.1,-621.7,-303.2,-1304.7,-891.7,-616.7,-395.1,-51.4,-1298.0,-913.0,-676.9,-459.3,-180.8,-1175.3,-800.8,-551.5,-349.8,-17.8,-2163.6,-1682.7,-1398.8,-1158.7,-838.2,-1866.8,-1315.4,-987.0,-722.0,-411.1,-1493.7,-1104.4,-862.2,-628.0,-348.9,-1135.0,-758.1,-521.6,-307.9,18.8,4700.4
7971,-78.5,45.125,-1518.5,-1120.5,-860.1,-619.1,-301.2,-1300.4,-887.4,-614.2,-392.8,-50.1,-1301.7,-912.2,-676.0,-457.3,-179.7,-1172.3,-798.1,-548.9,-347.2,-13.1,-2156.6,-1680.1,-1396.0,-1153.4,-838.0,-1859.2,-1308.6,-982.4,-717.3,-408.8,-1491.1,-1102.3,-858.7,-623.9,-343.8,-1133.1,-756.1,-520.1,-307.1,19.8,4691.0
7972,-78.375,45.125,-1515.4,-1120.0,-861.6,-622.6,-298.4,-1297.3,-883.4,-616.8,-393.1,-63.9,-1299.1,-917.2,-679.7,-455.2,-185.2,-1167.5,-797.6,-551.3,-346.6,-15.9,-2150.6,-1682.1,-1398.1,-1154.8,-843.1,-1852.2,-1311.4,-979.8,-714.4,-408.9,-1488.8,-1107.2,-863.2,-623.5,-348.2,-1132.8,-752.1,-523.0,-307.4,23.4,4681.6
7973,-78.25,45.125,-1513.0,-1117.2,-860.0,-622.7,-298.2,-1291.7,-881.0,-615.0,-391.6,-64.0,-1298.5,-915.4,-676.2,-451.4,-186.9,-1163.7,-794.2,-549.6,-346.2,-15.1,-2144.6,-1677.8,-1394.6,-1151.6,-842.1,-1844.7,-1307.0,-975.3,-711.6,-408.4,-1484.8,-1103.6,-861.4,-623.0,-347.7,-1133.1,-750.3,-521.4,-304.3,23.7,4672.6
7974,-78.125,45.125,-1478.7,-1103.3,-848.7,-611.8,-295.4,-1253.6,-860.7,-607.7,-386.7,-42.1,-1253.7,-901.6,-665.7,-441.0,-180.3,-1119.4,-778.9,-544.7,-343.4,1.1,-2088.8,-1653.3,-1387.0,-1143.4,-841.8,-1780.3,-1272.8,-968.2,-700.6,-407.6,-1423.6,-1079.5,-848.3,-615.7,-344.3,-1123.4,-739.4,-520.2,-289.4,23.1,4663.5
7975,-78.0,45.125,-1477.5,-1101.0,-847.5,-612.9,-296.3,-1252.2,-860.3,-606.3,-383.6,-41.4,-1249.9,-896.1,-665.4,-439.5,-179.0,-1118.1,-778.6,-542.5,-344.1,4.6,-2086.9,-1651.8,-1384.9,-1143.3,-840.1,-1778.1,-1272.3,-965.8,-696.6,-407.1,-1423.2,-1078.7,-848.6,-613.1,-343.5,-1123.1,-736.8,-518.1,-288.5,22.6,4654.5
