id,Longitude,Latitude,RCP85_P5_2050s,RCP85_P25_2050s,RCP85_P50_2050s,RCP85_P75_2050s,RCP85_P95_2050s,RCP60_P5_2050s,RCP60_P25_2050s,RCP60_P50_2050s,RCP60_P75_2050s,RCP60_P95_2050s,RCP45_P5_2050s,RCP45_P25_2050s,RCP45_P50_2050s,RCP45_P75_2050s,RCP45_P95_2050s,RCP26_P5_2050s,RCP26_P25_2050s,RCP26_P50_2050s,RCP26_P75_2050s,RCP26_P95_2050s,RCP85_P5_2080s,RCP85_P25_2080s,RCP85_P50_2080s,RCP85_P75_2080s,RCP85_P95_2080s,RCP60_P5_2080s,RCP60_P25_2080s,RCP60_P50_2080s,RCP60_P75_2080s,RCP60_P95_2080s,RCP45_P5_2080s,RCP45_P25_2080s,RCP45_P50_2080s,RCP45_P75_2080s,RCP45_P95_2080s,RCP26_P5_2080s,RCP26_P25_2080s,RCP26_P50_2080s,RCP26_P75_2080s,RCP26_P95_2080s,REF_1986_2005
1,-89.0,56.875,-1.2,-0.3,0.0,1.1,3.0,-1.2,-0.3,-0.1,0.9,2.9,-1.2,-1.0,-0.1,0.9,2.9,-1.2,-0.9,-0.0,0.9,2.9,-1.2,-0.1,0.8,1.8,3.8,-1.2,-0.3,0.0,1.0,3.7,-1.2,-0.3,0.0,1.0,3.0,-1.2,-1.0,-0.1,0.9,2.8,1.1
2,-88.875,56.875,-1.2,-0.3,0.0,1.1,3.0,-1.2,-1.0,0.0,0.9,2.9,-1.2,-1.0,0.0,0.9,2.9,-1.2,-0.9,0.0,0.9,2.9,-1.2,-0.1,0.8,1.8,3.7,-1.2,-0.3,0.0,1.0,3.7,-1.2,-0.3,0.0,1.0,3.0,-1.2,-1.0,-0.1,0.9,2.8,1.1
3,-89.25,56.75,-1.2,-0.3,0.1,1.1,3.1,-1.1,-0.9,0.1,1.0,2.9,-1.2,-0.9,0.0,1.0,2.9,-1.2,-0.9,0.0,1.0,2.8,-1.1,-0.1,0.7,1.8,3.2,-1.1,-0.8,0.1,1.0,3.0,-1.2,-0.8,0.1,1.1,3.0,-1.2,-0.9,0.0,1.0,2.8,0.9
4,-89.125,56.75,-1.2,-0.3,0.1,1.1,3.0,-1.1,-0.9,0.1,1.0,2.9,-1.2,-0.9,0.0,1.0,2.9,-1.2,-0.9,0.0,0.9,2.8,-1.1,-0.1,0.2,1.8,3.1,-1.1,-0.8,0.1,1.1,3.0,-1.2,-0.9,0.1,1.1,2.9,-1.2,-1.0,0.0,0.9,2.7,1.0
5,-89.0,56.75,-1.2,-0.3,0.1,1.1,3.1,-1.1,-0.9,0.1,1.0,2.8,-1.1,-0.9,0.0,1.0,2.9,-1.2,-0.9,0.0,1.0,2.8,-1.1,-0.1,0.8,1.8,3.1,-1.2,-0.9,0.1,1.1,3.1,-1.2,-0.9,0.1,1.1,2.9,-1.2,-1.0,-0.1,0.9,2.7,1.0
6,-88.875,56.75,-1.2,-0.3,0.1,1.1,3.0,-1.1,-0.9,0.1,1.0,2.8,-1.2,-0.9,0.0,1.0,2.9,-1.2,-0.9,0.0,1.0,2.8,-1.1,-0.1,0.7,1.8,3.1,-1.2,-0.9,0.1,1.1,3.0,-1.2,-0.9,0.1,1.1,2.9,-1.2,-0.9,0.0,0.9,2.8,1.0
7,-88.75,56.75,-1.2,-0.4,0.1,1.1,3.0,-1.1,-0.9,0.1,1.0,2.8,-1.2,-0.9,0.0,1.0,2.9,-1.2,-0.9,0.0,1.0,2.8,-1.1,-0.1,0.7,1.8,3.1,-1.2,-0.9,0.1,1.1,3.0,-1.2,-0.9,0.1,1.1,3.0,-1.2,-0.9,0.0,1.0,2.1,1.0
8,-89.375,56.625,-1.2,-0.3,0.0,1.1,3.0,-1.2,-0.3,0.0,1.0,2.9,-1.2,-1.0,-0.1,0.9,2.9,-1.2,-1.0,0.0,0.9,2.7,-1.2,-0.2,0.8,1.8,3.7,-1.2,-0.3,0.0,1.1,3.8,-1.2,-0.3,0.0,1.0,2.9,-1.3,-1.0,-0.1,0.9,2.8,1.1
9,-89.25,56.625,-1.2,-0.4,0.1,1.0,3.0,-1.1,-0.9,0.1,1.1,2.9,-1.2,-0.9,0.0,1.0,2.9,-1.2,-0.9,0.0,1.0,2.8,-1.2,-0.1,0.7,1.8,3.1,-1.1,-0.8,0.1,1.0,3.0,-1.2,-0.6,0.1,1.0,3.0,-1.2,-0.9,0.0,0.9,2.7,1.0
10,-89.125,56.625,-1.2,-0.4,0.1,1.1,3.1,-1.1,-0.9,0.1,1.1,2.9,-1.2,-0.9,0.0,1.0,2.9,-1.2,-0.9,0.0,0.9,2.8,-1.2,-0.1,0.7,1.8,3.2,-1.1,-0.9,0.1,1.1,3.1,-1.2,-0.8,0.1,1.1,2.9,-1.2,-0.9,0.0,0.9,2.7,0.9
