135,1,-0,-1,-3,-4,-6,-8,-11,-12,-16,-19,-22
130,0,0,-1,-3,-4,-7,-9,-12,-13,-17,-20,-23
114,2,-0,-1,-3,-4,-6,-8,-12,-14,-17,-20,-23
123,1,-0,-1,-4,-5,-7,-9,-12,-14,-18,-21,-24
122,1,-0,-1,-3,-4,-7,-8,-12,-14,-17,-20,-23
116,2,0,-2,-3,-5,-6,-8,-12,-15,-17,-22,-25
121,1,-0,-1,-3,-5,-7,-9,-13,-15,-18,-22,-25
114,1,0,-2,-3,-5,-6,-8,-12,-15,-17,-22,-25
120,1,-0,-1,-3,-5,-7,-9,-12,-15,-17,-21,-24
121,2,-1,-2,-4,-7,-10,-12,-18,-23,-28,-35,-40
114,2,0,-2,-3,-5,-7,-8,-14,-16,-19,-24,-27
105,2,-0,-2,-2,-4,-6,-9,-13,-17,-19,-24,-26
111,2,0,-2,-3,-4,-6,-9,-13,-15,-18,-23,-25
106,2,0,-2,-3,-5,-6,-9,-14,-17,-20,-26,-28
104,2,-0,-2,-2,-4,-6,-9,-13,-17,-19,-24,-27
104,2,-0,-2,-2,-5,-6,-9,-13,-17,-19,-25,-27
103,2,-0,-2,-2,-4,-7,-9,-13,-17,-19,-24,-27
112,2,0,-2,-3,-5,-6,-9,-14,-16,-19,-24,-26
112,2,0,-2,-3,-5,-7,-8,-14,-17,-20,-25,-27
103,2,-0,-2,-2,-5,-7,-10,-14,-17,-20,-26,-29
111,3,-0,-2,-3,-6,-9,-10,-17,-22,-26,-34,-39
101,2,-0,-2,-2,-4,-7,-10,-13,-17,-20,-26,-29
105,2,0,-2,-2,-5,-7,-9,-14,-17,-20,-27,-29
105,2,0,-2,-3,-5,-7,-11,-16,-20,-23,-30,-34
117,2,-0,-2,-4,-6,-9,-11,-16,-20,-24,-30,-33
105,2,-0,-2,-3,-5,-7,-9,-14,-17,-21,-28,-29
104,2,-0,-2,-2,-5,-7,-10,-14,-17,-21,-27,-29
107,3,-0,-1,-3,-5,-8,-10,-16,-19,-23,-31,-34
104,2,0,-2,-2,-5,-7,-10,-15,-17,-20,-26,-29
102,2,-0,-2,-3,-5,-7,-10,-15,-18,-22,-29,-32
106,2,-0,-2,-3,-6,-8,-12,-16,-21,-25,-32,-36
100,3,-0,-2,-3,-5,-7,-10,-15,-18,-22,-29,-32
100,3,-0,-2,-3,-5,-7,-10,-15,-18,-22,-29,-32
97,2,-0,-2,-3,-5,-7,-10,-15,-18,-24,-31,-34
99,3,-0,-2,-3,-5,-8,-10,-15,-19,-24,-31,-33
100,3,-0,-2,-3,-5,-8,-10,-15,-19,-24,-31,-34
98,3,-0,-2,-3,-5,-8,-10,-16,-21,-25,-33,-35
101,3,-0,-2,-3,-5,-8,-11,-17,-20,-26,-33,-37
98,2,-0,-2,-3,-5,-8,-11,-15,-20,-25,-33,-35
99,3,-0,-2,-3,-5,-9,-10,-16,-21,-26,-33,-36
97,2,-0,-2,-3,-6,-8,-10,-17,-21,-28,-35,-38
96,2,-0,-2,-3,-6,-8,-11,-16,-21,-27,-34,-37
97,2,-0,-2,-3,-5,-8,-10,-16,-21,-27,-34,-37
97,2,-0,-2,-3,-6,-9,-11,-17,-22,-28,-35,-38
93,1,-1,-1,-4,-6,-9,-12,-17,-22,-27,-36,-38
97,2,-0,-1,-4,-6,-9,-10,-16,-21,-26,-34,-37
97,2,-0,-2,-4,-6,-9,-11,-17,-22,-28,-35,-38
92,2,-1,-1,-4,-6,-10,-11,-17,-23,-29,-35,-38
95,2,-1,-2,-4,-6,-10,-12,-18,-23,-30,-36,-39
92,2,-0,-2,-4,-6,-9,-11,-17,-21,-28,-34,-38
135,1,0,-1,-2,-5,-5,-5,-7,-9,-11,-13,-14
130,1,0,-0,-3,-5,-6,-6,-8,-10,-13,-15,-15
114,3,-0,-2,-2,-6,-6,-8,-9,-14,-14,-16,-15
123,2,0,-1,-3,-6,-7,-7,-9,-13,-15,-17,-17
122,1,0,-1,-3,-3,-7,-6,-9,-12,-14,-15,-16
116,1,1,-2,-2,-5,-8,-7,-11,-13,-15,-16,-19
121,2,0,-1,-3,-5,-8,-7,-10,-14,-16,-17,-18
114,1,1,-2,-2,-5,-8,-7,-10,-14,-16,-17,-19
120,2,0,-1,-2,-5,-8,-7,-10,-13,-16,-17,-18
121,2,0,-2,-3,-7,-9,-9,-13,-18,-19,-23,-31
114,2,1,-2,-3,-6,-9,-7,-12,-14,-16,-19,-22
105,1,1,-2,-4,-6,-8,-8,-10,-12,-15,-16,-21
111,2,1,-2,-3,-6,-8,-7,-11,-12,-14,-16,-20
106,2,0,-2,-4,-5,-9,-7,-10,-13,-15,-18,-23
104,1,1,-2,-4,-6,-7,-8,-10,-12,-14,-16,-22
104,2,0,-2,-3,-5,-7,-8,-9,-12,-14,-17,-22
103,1,0,-2,-4,-6,-7,-8,-9,-13,-14,-18,-23
112,2,1,-2,-3,-5,-9,-7,-11,-13,-15,-19,-22
112,1,1,-2,-3,-6,-9,-8,-12,-13,-16,-20,-23
103,2,-0,-2,-4,-5,-8,-8,-9,-13,-15,-19,-23
111,2,0,-2,-2,-5,-9,-9,-12,-17,-19,-24,-30
101,1,0,-2,-5,-5,-9,-9,-9,-14,-15,-19,-24
105,2,0,-2,-3,-5,-9,-8,-10,-13,-15,-20,-25
105,3,-0,-2,-4,-5,-10,-8,-11,-14,-17,-21,-26
117,2,0,-2,-3,-6,-9,-10,-12,-16,-19,-21,-25
105,2,-0,-1,-3,-5,-10,-8,-10,-14,-16,-20,-26
