-3.1,-0.4,7.7,-2.7,-0.6,6.4,-3,-0.4,6,-3,-0.3,9.7
-3.1,-0.4,7.2,-3.4,-0.7,5.2,-3.1,-0.3,6.1,-3.5,-0.4,3.8
-2.9,-1,2.2,-2.9,-1.7,2.5,-3,-1,1.9,-3.1,-0.9,2.2
-3.7,-0.8,6.2,-3.4,0.1,6.1,-3.7,-0.6,6.8,-3.6,-0.2,5.6
-3.1,-0.9,4,-3.1,-1.2,2,-3,-0.7,4.4,-3.1,-1.1,3.1
-3.2,-0.3,4.3,-2.6,-0.3,8.1,-3.3,-0.2,4.8,-3.4,-0.3,6.6
-3.4,-0.9,5.7,-3.2,0.3,6.4,-3.3,-0.7,5.8,-3.3,-0.7,5.7
-2.8,-0.6,7.2,-2.8,-1.5,4,-2.7,-0.6,6.5,-2.8,-0.6,5.5
-3.3,-0.4,9.3,-3.9,-0.4,12.1,-3.3,-0.2,9.5,-3.3,-0.3,9.7
-2.9,-0.2,6.8,-2.5,1.2,3.9,-2.8,-0,7,-2.9,-0.1,5.7
-3.8,-0.3,4.9,-3.5,-1.5,10.5,-3.9,-0.3,4.3,-3.6,0.2,4.3
-3.3,-0.7,4.5,-3.2,-0.2,4.4,-3.3,-0.6,4.7,-3.5,-0.3,4.9
-3.3,-0.5,3.1,-3,-1.6,6.4,-3.2,-0.4,5.4,-3.4,-0.8,2.9
-2.9,-0.1,5.9,-3.2,0.1,8.8,-2.9,-0,6.6,-3.1,0.5,7.7
-2.7,-0.2,8.3,-2.4,-0.4,8.2,-2.7,-0.1,8.6,-2.9,-0.8,7.6
-2.4,-0.2,8.5,-2.2,-0.5,8.7,-2.3,-0.1,8.8,-2.5,-0.3,3.7
-2.7,0.5,9.3,-2.8,-1.2,7.7,-2.8,0.1,8.4,-3.2,0.3,10.1
-3.4,0.3,5.2,-2.4,-0.2,9.3,-3.5,0.6,5.3,-2.4,0.5,5.3
-2.9,0,7.1,-2.2,0.9,9.1,-3,-0,7.6,-3.1,-0.1,8.5
-2.3,0.7,8.4,-1.8,-0.4,11.3,-2.1,0.5,8.5,-2.5,0.1,8.2
-3.5,-0.4,5,-2.9,0.5,5.1,-3.4,-0.3,5.2,-3.3,0.3,4.4
-2.7,1,8.2,-3.2,0.8,8.1,-2.6,1.3,8.2,-2.7,0.7,7.6
-3.3,0.6,6,-2.6,1.3,7.4,-3.2,0.8,5.9,-3.3,1.1,6.5
-2.7,1.1,12.5,-2.2,1.8,14.5,-2.7,1.1,12.9,-2.8,0.9,12.8
-3.6,-0.1,10.5,-3.6,1.3,13.1,-3.8,-0.3,11.8,-1.8,0.5,11.7
-1.5,4.1,15.9,-2.3,3.7,13.8,-1.7,4.1,17.6,-2.5,3.8,18.5
-1.6,3,19.6,-1.9,3.2,12,-1.9,3.7,27.5,-1.8,4.4,14.2
-2.3,8.9,23.9,-2.3,4,17.2,-2.4,5.1,17,-1.8,3.5,19.9
-2,4.1,13.3,-0.1,5.7,19.9,-2.2,5.4,22.3,-1.8,5.4,24.7
-1.3,3.7,20.4,-2,2.8,21.9,-1.2,3.4,18.7,-1.2,5.5,23.9
-1.1,4.2,17.8,-0.1,8.2,26.6,-0.1,6.8,23.1,-2.9,4.6,22
-0.1,5,15.4,-0.6,12,28.6,-1,4.7,15.6,-3.1,4.6,16.2
-0.7,5.8,22,-2.2,3.8,31.8,-1.7,5.5,21.8,-0.4,8.5,25.9
0.2,7.6,25.3,-1.5,9,17.5,-1.3,5.3,19.4,-1.8,6.9,21.7
-1.1,5.6,14.2,0.3,5.1,27.1,-0.3,7.2,23.8,-0.2,4.6,25.7
0.8,6.4,24,-2.3,6.8,21.1,-1.3,7.1,16.4,-0.2,7.1,31.2
-1.7,9.3,28.2,-1.8,3.1,21.8,-1,7.7,22.6,3.1,9.3,23.3
-1.4,5.7,27.7,-2,10.2,21.1,0.7,5.9,16.4,-2.3,5.7,22.3
-0.7,4.6,21.3,-0.8,2.3,23,0.1,7.5,20.2,-0.4,6.7,20.1
-0.7,9,32.1,-3.4,6.3,26,-2.1,2.4,16.9,-0.1,6.4,17.7
-1,6.1,18.4,-1.2,7.2,22.5,-0.7,7.2,25,1.3,10.4,22.8
-1.2,7.3,29.4,-0.5,10.9,30.6,-0.7,5.5,19,-1.7,7.2,23.8
1.1,10.4,36.1,-1,3.4,26.1,-0.2,5.3,26.2,0.4,6.4,22.8
0.9,9.9,32.8,-0.9,5.8,24.3,1.4,11.1,43.7,1,9.7,35.4
-0.4,8.5,32.9,0.7,12.7,51.6,-0.1,8.5,24,-1.5,6.6,33.7
-0.9,7.2,23.7,-3.3,10.1,40.3,-1.1,10.8,29.1,-1.6,6.4,24.6
-1.9,9.3,31.4,2.1,16.2,30.5,1.2,12.4,31.8,-1.2,10.7,29.7
1,9.1,28.3,1.7,6.5,31.2,-1.5,8.6,38.1,-1.7,7.5,37.7
0,13.6,36.2,1,6.2,41.9,-2.3,10.9,31.9,-1.1,11.4,19.9
1.2,13,35.7,0.2,12.5,23.2,-0.8,7.5,25.7,2.9,11.4,24.6
1,9.7,27.8,3.2,10.4,32.7,-1.6,10,27.7,2.2,12.8,29.2
1.9,12.7,30.7,0.4,8.4,27.6,0.7,11.8,38.3,0.3,9.2,29.3
2.2,14.8,36.1,-0.8,8.5,38.3,4,15.1,31.4,0.6,8.9,32.1
0.4,12,66,0.9,10.8,28.9,0.2,10.2,35.9,0.2,10.5,35
2.8,14.7,41.4,1.1,10.9,22.8,3.8,13,35,1.1,11.4,31.8
1.2,13.4,48.1,-1.2,6.7,36.4,-1.1,12.9,35.1,2.7,9.1,22.1
2.9,12.9,41.7,-2.1,10,24.7,-0.8,10.2,30.8,0.5,15.8,39
3,19.4,44.5,-1.8,13.5,24.7,2.1,15.6,45.5,-0.7,10.4,31
1.3,16.5,39,2.8,15.8,29.6,-0.5,12.8,30.8,3.5,13.3,28
1,15.7,43.7,1.2,14.7,48.5,1.5,11.9,48.1,-1.4,11.4,26.7
4.1,17.8,45.2,0,7.9,34.9,5.5,19.2,38,1.4,13.6,39.5
2.8,20.7,38.7,3.4,9.3,37.7,1.5,13.9,38.4,3.2,11.1,44
2.1,18.4,53.9,3.8,12.5,25.3,1.4,18,46.9,-0,13,34.9
3.6,19.8,43.2,-0.4,10,61,6.6,17.1,38,0.9,13.8,27.7
