id,Longitude,Latitude,RCP85_P5_2050s,RCP85_P25_2050s,RCP85_P50_2050s,RCP85_P75_2050s,RCP85_P95_2050s,RCP60_P5_2050s,RCP60_P25_2050s,RCP60_P50_2050s,RCP60_P75_2050s,RCP60_P95_2050s,RCP45_P5_2050s,RCP45_P25_2050s,RCP45_P50_2050s,RCP45_P75_2050s,RCP45_P95_2050s,RCP26_P5_2050s,RCP26_P25_2050s,RCP26_P50_2050s,RCP26_P75_2050s,RCP26_P95_2050s,RCP85_P5_2080s,RCP85_P25_2080s,RCP85_P50_2080s,RCP85_P75_2080s,RCP85_P95_2080s,RCP60_P5_2080s,RCP60_P25_2080s,RCP60_P50_2080s,RCP60_P75_2080s,RCP60_P95_2080s,RCP45_P5_2080s,RCP45_P25_2080s,RCP45_P50_2080s,RCP45_P75_2080s,RCP45_P95_2080s,RCP26_P5_2080s,RCP26_P25_2080s,RCP26_P50_2080s,RCP26_P75_2080s,RCP26_P95_2080s,REF_1986_2005
11,-89.0,56.625,0.3,2.1,3.4,4.7,6.5,-0.3,1.3,2.5,4.0,5.7,-0.3,1.6,2.5,3.7,5.5,-0.7,1.1,2.3,3.5,5.1,2.1,4.0,5.4,7.0,9.6,0.5,2.5,3.8,5.3,7.4,0.4,2.2,3.3,4.4,6.2,-0.8,1.0,2.2,3.4,5.5,0.3
12,-88.875,56.625,0.3,2.1,3.4,4.7,6.5,-0.3,1.2,2.5,3.9,5.7,-0.3,1.6,2.5,3.7,5.5,-0.7,1.1,2.3,3.4,5.1,2.1,4.0,5.4,7.0,9.6,0.4,2.5,3.8,5.3,7.4,0.4,2.1,3.3,4.4,6.2,-0.8,1.0,2.2,3.4,5.4,0.4
13,-88.75,56.625,0.2,2.1,3.3,4.7,6.5,-0.3,1.2,2.5,3.9,5.7,-0.3,1.5,2.5,3.7,5.5,-0.7,1.1,2.3,3.4,5.1,2.1,4.0,5.3,6.9,9.6,0.4,2.5,3.8,5.3,7.4,0.4,2.1,3.3,4.4,6.2,-0.8,1.0,2.2,3.4,5.4,0.4
14,-88.625,56.625,0.3,2.1,3.3,4.6,6.4,-0.3,1.2,2.5,3.9,5.6,-0.3,1.5,2.5,3.7,5.5,-0.7,1.1,2.2,3.4,5.1,2.1,4.0,5.3,6.9,9.5,0.4,2.5,3.8,5.2,7.2,0.4,2.1,3.3,4.4,6.2,-0.8,1.0,2.2,3.3,5.3,0.5
15,-88.5,56.625,0.3,2.1,3.3,4.6,6.4,-0.3,1.2,2.5,3.9,5.6,-0.3,1.5,2.5,3.6,5.5,-0.7,1.1,2.2,3.4,5.0,2.1,4.0,5.3,6.9,9.5,0.5,2.5,3.7,5.2,7.3,0.4,2.1,3.2,4.4,6.1,-0.7,1.0,2.2,3.4,5.3,0.5
16,-88.375,56.625,0.3,2.1,3.3,4.6,6.4,-0.3,1.2,2.5,3.8,5.5,-0.3,1.5,2.5,3.6,5.4,-0.7,1.1,2.2,3.4,5.0,2.1,4.0,5.3,6.9,9.5,0.5,2.5,3.7,5.1,7.2,0.5,2.1,3.2,4.4,6.1,-0.7,1.0,2.2,3.3,5.2,0.6
17,-89.625,56.5,0.2,2.1,3.4,4.8,6.7,-0.3,1.2,2.5,4.0,5.9,-0.4,1.5,2.5,3.8,5.7,-0.8,1.1,2.3,3.5,5.2,2.0,4.0,5.4,7.1,9.6,0.3,2.5,3.9,5.4,7.5,0.2,2.1,3.4,4.5,6.3,-0.9,1.0,2.2,3.5,5.5,0.0
18,-89.5,56.5,0.2,2.1,3.4,4.7,6.7,-0.3,1.2,2.5,4.0,5.9,-0.4,1.6,2.5,3.8,5.7,-0.8,1.1,2.3,3.5,5.2,2.0,4.1,5.5,7.1,9.6,0.3,2.5,3.9,5.5,7.5,0.3,2.1,3.4,4.5,6.4,-0.9,1.0,2.3,3.5,5.5,0.1
19,-89.375,56.5,0.3,2.1,3.4,4.7,6.7,-0.3,1.3,2.6,4.0,5.8,-0.4,1.6,2.5,3.8,5.6,-0.8,1.1,2.3,3.5,5.2,2.0,4.1,5.5,7.1,9.7,0.3,2.5,3.9,5.4,7.5,0.3,2.1,3.4,4.6,6.4,-0.9,1.0,2.2,3.5,5.6,0.1
20,-89.25,56.5,0.2,2.1,3.4,4.7,6.7,-0.4,1.2,2.6,4.0,5.8,-0.4,1.6,2.5,3.8,5.6,-0.8,1.1,2.3,3.5,5.2,2.0,4.0,5.4,7.1,9.8,0.3,2.5,3.9,5.4,7.5,0.3,2.1,3.4,4.5,6.4,-0.9,1.0,2.2,3.5,5.6,0.2
21,-89.125,56.5,0.3,2.1,3.4,4.7,6.6,-0.3,1.2,2.6,4.0,5.8,-0.4,1.5,2.5,3.8,5.6,-0.8,1.1,2.3,3.5,5.2,2.1,4.0,5.4,7.0,9.7,0.3,2.5,3.9,5.4,7.5,0.3,2.1,3.4,4.5,6.3,-0.8,1.0,2.3,3.5,5.5,0.2
22,-89.0,56.5,0.3,2.1,3.4,4.7,6.6,-0.3,1.2,2.6,4.0,5.8,-0.4,1.6,2.5,3.8,5.6,-0.8,1.1,2.3,3.5,5.2,2.1,4.0,5.4,7.0,9.7,0.4,2.5,3.8,5.4,7.5,0.3,2.2,3.4,4.5,6.3,-0.8,1.0,2.2,3.4,5.5,0.3
23,-88.875,56.5,0.3,2.1,3.4,4.7,6.6,-0.3,1.2,2.5,4.0,5.8,-0.3,1.6,2.5,3.7,5.6,-0.8,1.1,2.3,3.5,5.2,2.1,4.0,5.4,7.0,9.7,0.4,2.5,3.8,5.3,7.5,0.3,2.2,3.3,4.5,6.3,-0.8,1.0,2.2,3.4,5.5,0.3
24,-88.75,56.5,0.3,2.1,3.4,4.7,6.6,-0.3,1.2,2.5,4.0,5.8,-0.3,1.5,2.5,3.7,5.6,-0.8,1.1,2.3,3.5,5.2,2.1,4.0,5.4,7.0,9.7,0.4,2.5,3.8,5.3,7.3,0.4,2.2,3.3,4.5,6.2,-0.8,1.0,2.2,3.4,5.4,0.4
25,-88.625,56.5,0.3,2.1,3.4,4.7,6.5,-0.3,1.2,2.5,3.9,5.7,-0.3,1.5,2.5,3.7,5.5,-0.8,1.1,2.3,3.5,5.1,2.1,4.0,5.4,7.0,9.6,0.4,2.5,3.8,5.3,7.3,0.4,2.2,3.3,4.5,6.2,-0.8,1.0,2.2,3.4,5.4,0.4
26,-88.5,56.5,0.3,2.1,3.4,4.6,6.5,-0.3,1.2,2.5,3.9,5.7,-0.3,1.5,2.5,3.7,5.5,-0.7,1.1,2.3,3.4,5.1,2.1,4.0,5.4,7.0,9.5,0.4,2.5,3.8,5.2,7.3,0.4,2.1,3.3,4.4,6.2,-0.8,1.0,2.2,3.4,5.4,0.4
27,-88.375,56.5,0.3,2.1,3.3,4.6,6.4,-0.3,1.2,2.5,3.9,5.6,-0.3,1.5,2.5,3.7,5.5,-0.7,1.1,2.2,3.4,5.1,2.1,4.0,5.3,6.9,9.5,0.5,2.5,3.8,5.2,7.2,0.4,2.1,3.3,4.4,6.1,-0.8,1.0,2.2,3.3,5.3,0.5
28,-88.25,56.5,0.3,2.1,3.3,4.6,6.4,-0.3,1.2,2.5,3.8,5.5,-0.3,1.5,2.5,3.6,5.4,-0.7,1.1,2.2,3.4,5.0,2.1,4.0,5.3,6.9,9.5,0.5,2.5,3.7,5.2,7.3,0.4,2.1,3.2,4.4,6.1,-0.7,1.0,2.2,3.3,5.3,0.6
29,-88.125,56.5,0.3,2.1,3.3,4.5,6.3,-0.3,1.2,2.4,3.8,5.4,-0.3,1.5,2.5,3.6,5.3,-0.6,1.1,2.2,3.3,4.9,2.1,3.9,5.2,6.8,9.4,0.5,2.5,3.6,5.1,7.2,0.5,2.1,3.2,4.3,6.0,-0.7,1.0,2.1,3.3,5.2,0.7
30,-88.0,56.5,0.4,1.9,3.0,4.0,5.6,-0.2,1.1,2.1,3.2,4.7,-0.1,1.4,2.3,3.2,4.7,-0.5,1.0,1.9,2.9,4.2,2.0,3.7,4.8,6.3,8.5,0.6,2.2,3.2,4.6,6.3,0.5,1.9,2.9,3.9,5.3,-0.6,0.9,1.9,2.8,4.5,1.4
