id,Longitude,Latitude,RCP85_P5_2050s,RCP85_P25_2050s,RCP85_P50_2050s,RCP85_P75_2050s,RCP85_P95_2050s,RCP60_P5_2050s,RCP60_P25_2050s,RCP60_P50_2050s,RCP60_P75_2050s,RCP60_P95_2050s,RCP45_P5_2050s,RCP45_P25_2050s,RCP45_P50_2050s,RCP45_P75_2050s,RCP45_P95_2050s,RCP26_P5_2050s,RCP26_P25_2050s,RCP26_P50_2050s,RCP26_P75_2050s,RCP26_P95_2050s,RCP85_P5_2080s,RCP85_P25_2080s,RCP85_P50_2080s,RCP85_P75_2080s,RCP85_P95_2080s,RCP60_P5_2080s,RCP60_P25_2080s,RCP60_P50_2080s,RCP60_P75_2080s,RCP60_P95_2080s,RCP45_P5_2080s,RCP45_P25_2080s,RCP45_P50_2080s,RCP45_P75_2080s,RCP45_P95_2080s,RCP26_P5_2080s,RCP26_P25_2080s,RCP26_P50_2080s,RCP26_P75_2080s,RCP26_P95_2080s,REF_1986_2005
2542,-84.875,52.375,-2.2,0.9,3.4,5.6,9.3,-3.3,-0.5,1.6,3.9,7.7,-2.4,0.6,2.7,5.0,8.1,-3.3,-0.2,1.8,3.9,7.2,0.3,3.5,6.1,9.0,13.0,-2.2,1.2,3.5,6.0,9.9,-1.6,1.2,3.4,5.7,9.1,-3.7,-0.8,1.5,3.8,6.6,-10.6
2543,-84.75,52.375,-2.2,0.9,3.4,5.6,9.2,-3.3,-0.5,1.7,3.9,7.7,-2.4,0.6,2.7,5.0,8.1,-3.3,-0.3,1.8,3.9,7.2,0.3,3.5,6.1,9.0,13.0,-2.1,1.3,3.4,6.1,9.9,-1.6,1.1,3.4,5.8,9.1,-3.7,-0.8,1.5,3.8,6.6,-10.6
2544,-84.625,52.375,-2.2,0.9,3.4,5.6,9.3,-3.3,-0.5,1.7,3.9,7.7,-2.4,0.6,2.7,5.0,8.1,-3.3,-0.2,1.8,4.0,7.1,0.3,3.5,6.1,9.1,13.0,-2.1,1.3,3.4,6.1,10.0,-1.6,1.1,3.4,5.7,9.2,-3.7,-0.8,1.5,3.8,6.6,-10.5
2545,-84.5,52.375,-2.2,1.0,3.4,5.6,9.3,-3.4,-0.4,1.7,3.9,7.7,-2.4,0.6,2.7,5.1,8.1,-3.1,-0.2,1.8,4.0,7.1,0.3,3.5,6.1,9.1,13.0,-2.1,1.3,3.4,6.1,10.0,-1.6,1.1,3.5,5.7,9.2,-3.7,-0.9,1.5,3.8,6.6,-10.5
2546,-84.375,52.375,-2.2,1.0,3.4,5.7,9.3,-3.4,-0.4,1.7,3.9,7.7,-2.4,0.6,2.7,5.1,8.1,-3.1,-0.2,1.8,4.0,7.1,0.3,3.5,6.1,9.1,13.0,-2.1,1.3,3.4,6.1,10.0,-1.6,1.1,3.4,5.7,9.2,-3.7,-0.8,1.5,3.8,6.6,-10.5
2547,-84.25,52.375,-2.2,1.0,3.4,5.7,9.3,-3.3,-0.4,1.7,4.0,7.7,-2.4,0.6,2.7,5.1,8.1,-3.1,-0.2,1.9,4.0,7.1,0.4,3.5,6.1,9.2,13.0,-2.1,1.3,3.4,6.2,10.1,-1.6,1.2,3.5,5.7,9.2,-3.7,-0.8,1.5,3.8,6.6,-10.5
2548,-84.125,52.375,-2.2,1.0,3.4,5.7,9.4,-3.3,-0.4,1.8,4.0,7.7,-2.3,0.6,2.7,5.1,8.2,-3.2,-0.1,1.9,4.1,7.3,0.4,3.5,6.2,9.2,13.1,-2.1,1.3,3.5,6.3,10.1,-1.6,1.2,3.5,5.9,9.2,-3.6,-0.8,1.6,3.9,6.7,-10.5
2549,-84.0,52.375,-2.1,1.0,3.4,5.8,9.4,-3.3,-0.4,1.8,4.1,7.7,-2.4,0.6,2.7,5.1,8.2,-3.2,-0.1,1.9,4.0,7.2,0.4,3.5,6.2,9.3,13.1,-2.0,1.3,3.6,6.3,10.1,-1.5,1.3,3.4,5.9,9.2,-3.6,-0.8,1.6,3.9,6.7,-10.5
2550,-83.875,52.375,-2.1,1.0,3.4,5.8,9.4,-3.2,-0.4,1.8,4.1,7.8,-2.3,0.6,2.7,5.1,8.2,-3.2,-0.1,1.9,4.0,7.2,0.4,3.6,6.3,9.3,13.1,-1.9,1.3,3.5,6.4,10.2,-1.5,1.2,3.4,5.9,9.3,-3.5,-0.8,1.6,4.0,6.7,-10.5
2551,-83.75,52.375,-2.1,1.0,3.4,5.8,9.4,-3.2,-0.4,1.8,4.1,7.8,-2.3,0.6,2.7,5.1,8.3,-3.2,-0.1,1.9,4.0,7.3,0.4,3.6,6.3,9.3,13.1,-1.9,1.3,3.5,6.3,10.2,-1.5,1.2,3.4,5.9,9.3,-3.5,-0.8,1.6,3.9,6.7,-10.6
2552,-83.625,52.375,-2.1,1.1,3.5,5.8,9.5,-3.1,-0.4,1.8,4.1,7.8,-2.3,0.6,2.7,5.2,8.3,-3.1,-0.1,1.9,4.1,7.3,0.4,3.6,6.3,9.4,13.3,-1.9,1.4,3.6,6.3,10.3,-1.5,1.2,3.5,6.0,9.3,-3.5,-0.8,1.6,4.0,6.7,-10.6
2553,-83.5,52.375,-2.0,1.1,3.6,5.9,9.7,-3.0,-0.3,1.9,4.3,7.9,-2.2,0.6,2.8,5.2,8.4,-3.0,-0.1,2.0,4.3,7.6,0.4,3.7,6.4,9.5,13.5,-1.8,1.4,3.7,6.5,11.1,-1.5,1.3,3.5,6.1,9.6,-3.4,-0.7,1.6,4.1,7.0,-10.6
2554,-83.375,52.375,-2.0,1.1,3.6,5.9,9.7,-3.0,-0.3,1.9,4.3,8.0,-2.2,0.6,2.8,5.2,8.4,-3.0,-0.1,2.0,4.3,7.6,0.4,3.7,6.5,9.5,13.6,-1.8,1.5,3.7,6.5,11.1,-1.5,1.3,3.5,6.1,9.6,-3.4,-0.7,1.6,4.1,7.0,-10.6
2555,-83.25,52.375,-2.1,1.1,3.6,5.9,9.7,-3.0,-0.3,1.9,4.4,8.0,-2.3,0.6,2.8,5.3,8.5,-3.0,-0.1,2.0,4.3,7.7,0.4,3.7,6.5,9.5,13.6,-1.8,1.5,3.7,6.5,11.2,-1.5,1.3,3.5,6.2,9.7,-3.4,-0.7,1.6,4.1,7.1,-10.6
2556,-83.125,52.375,-2.1,1.1,3.6,5.9,9.7,-3.0,-0.3,1.9,4.4,8.0,-2.3,0.6,2.8,5.3,8.5,-3.0,-0.0,2.0,4.3,7.8,0.4,3.7,6.5,9.6,13.6,-1.8,1.5,3.7,6.5,11.2,-1.4,1.4,3.5,6.2,9.6,-3.4,-0.7,1.6,4.1,7.2,-10.6
2557,-83.0,52.375,-2.0,1.1,3.6,6.0,9.7,-3.0,-0.3,1.9,4.5,8.0,-2.3,0.6,2.8,5.3,8.5,-3.0,-0.0,2.1,4.3,7.7,0.4,3.7,6.7,9.7,13.7,-1.8,1.5,3.8,6.6,11.2,-1.4,1.4,3.6,6.2,9.7,-3.4,-0.7,1.7,4.2,7.2,-10.7
2558,-82.875,52.375,-2.0,1.2,3.7,6.0,9.7,-3.0,-0.3,2.0,4.5,8.0,-2.3,0.6,2.9,5.3,8.6,-3.0,-0.0,2.1,4.4,7.8,0.4,3.7,6.7,9.8,13.8,-1.8,1.4,3.9,6.6,11.2,-1.4,1.4,3.7,6.2,9.8,-3.4,-0.7,1.7,4.2,7.2,-10.7
2559,-82.75,52.375,-2.0,1.2,3.7,6.1,9.8,-3.0,-0.3,2.0,4.5,8.0,-2.3,0.7,2.9,5.3,8.6,-3.0,-0.1,2.1,4.3,7.8,0.5,3.8,6.8,9.8,13.9,-1.6,1.5,3.9,6.6,11.3,-1.4,1.4,3.7,6.2,9.8,-3.4,-0.7,1.7,4.2,7.3,-10.7
2560,-82.625,52.375,-2.0,1.2,3.7,6.1,9.8,-3.0,-0.3,1.9,4.5,8.0,-2.3,0.7,2.9,5.3,8.6,-3.0,-0.0,2.1,4.3,7.8,0.5,3.9,6.8,9.9,13.9,-1.6,1.5,4.0,6.8,11.3,-1.4,1.4,3.7,6.2,9.8,-3.4,-0.6,1.7,4.1,7.3,-10.8
2561,-82.5,52.375,-1.9,1.2,3.7,6.1,9.9,-3.0,-0.2,2.0,4.5,8.0,-2.3,0.7,2.9,5.3,8.7,-3.0,0.1,2.1,4.4,7.8,0.5,3.9,6.9,10.0,13.9,-1.6,1.6,4.0,6.8,11.3,-1.4,1.4,3.7,6.2,9.8,-3.4,-0.6,1.7,4.1,7.3,-10.8
2562,-82.375,52.375,-1.9,1.2,3.8,6.2,9.9,-3.0,-0.2,2.0,4.7,8.1,-2.3,0.7,2.9,5.4,8.7,-3.1,0.1,2.2,4.4,7.9,0.5,4.0,6.9,10.0,14.0,-1.6,1.6,4.0,6.8,11.4,-1.3,1.4,3.8,6.3,9.9,-3.4,-0.6,1.7,4.1,7.4,-10.9
